Price,X2,X3,X4,X5,X6,ID,Currency
830.377156,D_A,NA,62.8,59,NA,16888,EUR
707,D_A,SI1,62.9,58,0.4,30337,GBP
98735.05985,D_A,SI1,62.8,59,0.4,26061,JPY
886.8150571,E_C,VVS1,62.2,54,0.31,6335,USD
886.8150571,B_Y,VVS2,61.8,58,0.31,13156,USD
830.377156,E_Y,VVS2,60.8,56,NA,19731,EUR
886.8150571,B_Y,VVS2,62.2,59,0.31,6765,USD
1166.430517,D_C,VVS1,63,58,0.31,39969,AUD
1166.430517,B_Y,NA,60.5,58,0.31,12584,AUD
1166.430517,E_C,NA,61.5,54,0.31,31128,AUD
707,E_Y,VVS2,61.7,54,0.31,30568,GBP
886.8150571,E_Y,VVS2,62.1,56,0.31,43163,USD
707,C_Y,VVS2,63.4,59,0.31,48225,GBP
98735.05985,E_C,VVS1,61.6,55,0.31,8411,JPY
98735.05985,D_Y,VVS2,62.6,57,0.31,47006,JPY
1166.430517,D_Y,NA,60,62,0.31,28680,AUD
707,B_Y,VVS2,61.5,58,0.31,12638,GBP
1166.430517,E_C,VVS1,62.2,56,0.31,21123,AUD
830.377156,E_Y,VVS2,62.4,56,NA,32044,EUR
1166.430517,C_Y,VVS2,63.3,57,0.31,44922,AUD
1166.430517,C_C,VVS1,63.3,56,NA,46226,AUD
886.8150571,E_Y,NA,62.7,57,0.31,20836,USD
830.377156,D_C,VVS1,61.9,58,0.31,28318,EUR
830.377156,E_Y,VVS2,61.9,55,0.31,43070,EUR
886.8150571,E_Y,VVS2,62.7,57,NA,18963,USD
707,E_C,VVS1,61.5,56,0.31,38244,GBP
886.8150571,C_C,VVS1,63.3,58,0.31,18817,USD
830.377156,D_Y,VVS2,62.1,56,0.31,14230,EUR
98735.05985,B_C,VVS1,61.8,58,0.31,8947,JPY
98735.05985,B_C,VVS1,62.6,58,0.31,11060,JPY
1166.430517,D_Y,NA,62.9,58,0.31,53152,AUD
886.8150571,C_C,VVS1,63.1,57,0.31,52212,USD
886.8150571,D_Y,VVS2,62.9,58,0.31,28146,USD
1168.080348,E_Y,VVS2,62,56,0.32,28602,AUD
708,E_Y,VVS2,62.1,54,0.32,48086,GBP
98874.7134,E_Y,VVS2,61.6,56,0.32,47173,JPY
831.551664,E_C,VVS1,61.2,56,0.32,16218,EUR
98874.7134,E_C,NA,61.6,54,0.32,19187,JPY
831.551664,E_C,VVS1,61.9,54,0.32,40192,EUR
888.0693924,E_C,VVS1,62,54,0.32,10498,USD
708,E_P,SI1,61.9,54,0.43,30502,GBP
708,B_Y,SI1,60,57,0.37,50049,GBP
708,D_X,VS2,63.1,57,0.36,26466,GBP
832.726172,D_Y,SI1,61.7,59.4,0.39,51633,EUR
1169.730179,E_Y,SI2,61.9,54,NA,5114,AUD
832.726172,E_T,NA,60.9,57,NA,35201,EUR
1169.730179,B_R,SI1,63,58,NA,32770,AUD
709,B_R,SI1,62.6,56,0.3,3294,GBP
1169.730179,B_T,SI2,61.5,59,0.42,20891,AUD
832.726172,B_T,VS1,61.8,58,0.35,6324,EUR
99014.36695,B_T,NA,61.1,60,0.35,19636,JPY
1169.730179,B_T,NA,60.7,62,NA,4698,AUD
99014.36695,E_T,VS1,61.6,56,NA,33544,JPY
1169.730179,B_C,NA,61.8,56,0.35,41713,AUD
889.3237277,B_C,NA,59.6,62,0.35,46189,USD
99014.36695,E_T,VVS1,61.9,57,0.3,19616,JPY
889.3237277,B_T,VVS1,60.5,60,0.3,17020,USD
709,E_T,VVS1,61.1,57,0.3,35610,GBP
889.3237277,B_T,NA,62.2,58,NA,33863,USD
709,E_T,VVS1,62.4,56,NA,24745,GBP
1169.730179,E_T,NA,62.1,56,0.3,47001,AUD
99014.36695,E_T,VVS1,61.3,57,0.3,5451,JPY
99014.36695,E_T,NA,62.3,55,0.3,4286,JPY
889.3237277,B_T,NA,62.8,59,0.3,7497,USD
832.726172,C_T,NA,63.8,56,0.3,5085,EUR
1169.730179,B_T,VVS1,62.5,60,0.3,44373,AUD
99014.36695,E_R,SI1,61,56,NA,5981,JPY
709,E_R,SI1,61.4,56,0.3,21628,GBP
1169.730179,B_R,SI1,59.7,59,0.3,26909,AUD
889.3237277,E_R,SI1,62.1,54,0.3,27804,USD
832.726172,E_R,SI1,61.9,54,NA,33524,EUR
889.3237277,B_R,NA,60.6,60,0.3,15210,USD
709,E_R,NA,61,56,0.3,29568,GBP
832.726172,E_R,SI1,61.6,56,0.3,8219,EUR
99014.36695,B_R,SI1,61,60,0.3,16134,JPY
709,B_R,SI1,62.3,58,NA,8424,GBP
889.3237277,E_R,SI1,61,57,0.3,33919,USD
889.3237277,E_R,SI1,62.2,55,0.3,43960,USD
99014.36695,D_R,SI1,63.3,55,0.3,32803,JPY
99014.36695,E_R,NA,61.6,57,0.3,45086,JPY
832.726172,B_R,SI1,62.2,58,0.3,50037,EUR
832.726172,D_R,SI1,63.1,55,0.3,31354,EUR
832.726172,B_R,SI1,61.7,59,0.3,28260,EUR
1169.730179,E_R,SI1,61.9,56,0.3,17129,AUD
832.726172,B_R,NA,62,60,0.3,26440,EUR
99014.36695,D_R,SI1,63.4,56,0.3,46794,JPY
1169.730179,C_R,SI1,63.8,57,0.3,11092,AUD
889.3237277,B_R,NA,61,61,0.3,13650,USD
889.3237277,B_R,SI1,62.1,58,NA,39468,USD
1169.730179,E_R,SI1,62.2,56,0.3,51285,AUD
1169.730179,B_R,SI1,62.5,59,0.3,51992,AUD
832.726172,B_R,SI1,62.4,60,0.3,48817,EUR
709,B_R,SI1,62.7,60,NA,6886,GBP
1169.730179,D_R,SI1,63.2,56,0.3,24477,AUD
99014.36695,B_R,SI1,62.2,61,NA,31486,JPY
99014.36695,D_R,SI1,63.3,59,0.3,41634,JPY
889.3237277,B_R,SI1,62.3,59,0.3,5e3,USD
832.726172,B_R,NA,61.7,60,0.3,14442,EUR
889.3237277,B_X,VS1,61,60,0.3,3552,USD
709,C_C,VS2,63.7,57,0.35,29368,GBP
709,B_R,SI1,61.3,60,NA,23023,GBP
833.90068,D_A,VVS2,61.5,55,0.31,4296,EUR
890.578063,D_Y,VVS1,63,56,0.31,38805,USD
1171.38001,D_Y,VVS1,63.2,55,NA,26459,AUD
833.90068,D_C,VS2,61.6,56,0.38,44730,EUR
710,D_X,NA,61.5,59,NA,32347,GBP
710,E_P,VVS2,61.8,55,0.43,19066,GBP
1171.38001,E_A,VVS2,60.4,61,0.31,5841,AUD
833.90068,E_A,VVS2,61.8,58,NA,52908,EUR
1171.38001,E_Y,VVS1,61.3,60,0.31,15764,AUD
99154.0205,E_X,SI1,61.3,55,0.38,39844,JPY
890.578063,B_R,NA,61.5,60,0.24,18519,USD
1171.38001,E_R,VS2,62.5,55,0.3,5109,AUD
890.578063,E_R,VS2,62.3,54,0.3,35442,USD
890.578063,D_R,NA,62.5,59,0.3,19051,USD
99154.0205,E_R,NA,62.3,56,0.3,15517,JPY
1171.38001,B_R,NA,60.4,59,0.3,44817,AUD
890.578063,B_R,NA,60.5,58,NA,12943,USD
99154.0205,E_R,VS2,60.8,57,0.3,30057,JPY
890.578063,B_R,VS2,61.9,58,NA,30838,USD
833.90068,B_R,VS2,61.7,58,NA,53513,EUR
1171.38001,B_R,VS2,60.7,60,NA,16790,AUD
833.90068,D_R,VS2,62.9,56,0.3,2276,EUR
833.90068,B_R,VS2,60.6,59,0.3,38026,EUR
833.90068,E_A,NA,60.8,57,0.3,7623,EUR
99154.0205,D_R,VS2,62.6,61,0.3,7412,JPY
833.90068,B_R,VS2,60.9,58,0.3,33070,EUR
1171.38001,E_R,NA,61.5,55,0.3,48318,AUD
99154.0205,E_R,VS2,60.8,57,0.3,780,JPY
1171.38001,E_R,NA,62.2,55,0.3,49213,AUD
890.578063,D_R,VS2,62,59,0.3,36204,USD
1171.38001,D_R,VS2,62.4,56,0.3,26922,AUD
890.578063,B_R,VS2,61,58,0.3,36952,USD
710,D_R,VS2,62.9,61,0.3,974,GBP
890.578063,E_R,VS2,61.8,55,0.3,14073,USD
890.578063,D_R,VS2,62.5,58,0.3,42097,USD
890.578063,B_A,VS1,61.8,58,0.3,47265,USD
710,E_R,NA,60.9,57,0.3,15071,GBP
833.90068,E_R,VS2,61,55,0.3,15933,EUR
833.90068,E_R,VS2,61.4,55,0.3,43487,EUR
890.578063,B_R,VS2,61.1,59,0.3,51657,USD
710,E_R,VS2,62.3,56,0.3,25489,GBP
710,D_R,VS2,62.8,57,NA,166,GBP
710,D_R,NA,60.3,60,NA,23498,GBP
710,E_R,VS2,61.9,57,0.3,34906,GBP
1171.38001,E_R,VS2,62.2,54,0.3,43827,AUD
833.90068,E_A,NA,61.5,56,0.3,28896,EUR
890.578063,E_A,VS1,61.7,57,0.3,24935,USD
890.578063,E_R,VS2,62,56,NA,46740,USD
1171.38001,E_R,VS2,61.8,55,0.3,23955,AUD
833.90068,B_R,VS2,62.3,58,0.3,34399,EUR
890.578063,E_R,NA,62,55,0.3,40401,USD
890.578063,B_R,NA,60.4,59,NA,36238,USD
710,B_R,NA,60.6,58,0.3,24665,GBP
710,E_R,NA,62.5,57,NA,37499,GBP
1173.029841,D_X,VVS2,61.6,56,0.31,4004,AUD
891.8323983,D_Y,SI1,61,56,0.4,141,USD
99293.67405,D_X,SI2,61.9,59,NA,30295,JPY
891.8323983,E_X,SI1,61.8,56,0.41,14034,USD
99293.67405,E_A,NA,61.5,55,0.41,51964,JPY
835.075188,C_A,NA,57.8,60,0.35,51427,EUR
1174.679672,D_T,VS2,59.6,57,0.39,25745,AUD
893.0867336,D_Y,VS2,61.5,58,0.29,20564,USD
99433.3276,E_X,VVS2,61.8,56,NA,44569,JPY
99433.3276,D_T,NA,61,55.8,0.42,13092,JPY
1174.679672,B_R,VS1,61.9,58,0.3,9679,AUD
99572.98115,E_Y,VVS2,62.3,56,NA,38675,JPY
894.3410689,E_Y,VVS2,61.9,55,NA,2928,USD
837.424204,E_Y,VVS2,61.5,55,NA,50802,EUR
894.3410689,E_R,VS2,61.3,57,NA,7712,USD
713,E_R,VS2,61.1,56,0.32,23817,GBP
1176.329503,E_A,VS1,61.1,56,0.32,33794,AUD
713,E_R,VS1,61.1,56,0.31,44624,GBP
1176.329503,E_R,VS1,61.6,55,0.31,34886,AUD
894.3410689,E_R,NA,60.6,57,NA,43668,USD
713,C_X,VS2,63.4,62,NA,45381,GBP
713,A_X,I1,63.8,58,0.5,43772,GBP
838.598712,D_T,VVS2,60.9,58,NA,9613,EUR
895.5954042,E_C,NA,62.1,55.4,0.38,3023,USD
99712.6347,E_R,SI1,61.2,56,0.32,32657,JPY
1177.979334,B_Y,VS2,59.6,62,0.34,7109,AUD
838.598712,C_Y,VS2,57.5,61,0.34,39750,EUR
714,D_A,SI1,63.4,55,0.34,30084,GBP
1177.979334,D_A,NA,63.3,57,0.34,10312,AUD
61866.52265,E_Y,SI1,61.3,58,0.31,16413,JPY
62006.1762,D_C,VS1,62.2,56,NA,39920,JPY
556.9248732,E_T,VS1,61.7,56,0.29,3700,USD
62006.1762,B_A,NA,60.9,58,0.32,39274,JPY
734.174795,D_T,SI1,59.2,60,0.26,33128,AUD
522.65606,E_T,SI1,61.5,57,NA,17802,EUR
62145.82975,B_T,NA,61.3,59,0.33,51595,JPY
522.65606,D_T,SI1,62.8,58,0.33,31448,EUR
522.65606,B_X,NA,61.3,59,0.23,16728,EUR
446,E_P,VS2,61.8,55,NA,6081,GBP
523.830568,E_P,VS2,61.4,55,NA,292,EUR
446,E_Y,SI1,61.7,54,0.31,3989,GBP
559.4335438,E_Y,SI1,61.2,55,NA,3360,USD
735.824626,B_X,SI2,60.3,59,NA,27172,AUD
559.4335438,D_C,SI1,61.4,55,0.31,30764,USD
735.824626,C_C,NA,63.6,57,0.31,26507,AUD
62285.4833,E_C,SI1,62.7,56,0.31,41355,JPY
523.830568,D_C,NA,62.3,55,0.31,25107,EUR
446,D_C,SI1,61.1,57,NA,27284,GBP
1179.629165,E_X,VVS1,61.1,57,0.29,18593,AUD
1179.629165,E_R,SI1,62.1,54,NA,21595,AUD
99852.28825,E_R,SI1,61.5,56,NA,26141,JPY
99852.28825,E_R,SI1,60.9,55,NA,27582,JPY
99852.28825,E_T,NA,61.8,55,0.35,30488,JPY
839.77322,E_T,IF,61.1,56,NA,37892,EUR
840.947728,D_X,VS2,62.1,59,NA,10861,EUR
840.947728,E_Y,SI2,60.9,56,0.39,43165,EUR
1181.278996,E_X,VVS2,61.2,56,0.31,18883,AUD
1181.278996,E_T,NA,62,55,0.43,9379,AUD
840.947728,E_T,VS2,61.9,54,0.43,30872,EUR
716,E_A,NA,61.5,56,0.32,8903,GBP
716,E_X,VS1,61.9,57,0.32,2579,GBP
716,E_X,VS1,61.9,56,0.32,8566,GBP
716,E_X,VS1,61.6,57,0.32,44045,GBP
99991.9418,E_X,VS1,61.7,56,0.32,16722,JPY
99991.9418,E_X,NA,61,56,NA,15997,JPY
898.1040748,E_R,SI2,62.6,56,NA,3547,USD
716,E_C,SI1,62.5,57,0.43,30268,GBP
99991.9418,B_R,SI2,62.6,58,0.43,8594,JPY
99991.9418,E_R,SI2,61,57,0.43,33483,JPY
840.947728,E_C,SI1,62.4,56,0.43,26447,EUR
840.947728,B_C,SI1,59,58,0.43,2305,EUR
1181.278996,E_C,NA,61.6,55,0.43,16881,AUD
716,B_R,NA,60.7,58,0.43,33597,GBP
898.1040748,D_A,NA,62.7,55,0.43,29982,USD
716,D_R,SI2,61.1,58,NA,52614,GBP
1181.278996,D_A,VS2,61.9,61,NA,4583,AUD
1182.928827,D_X,VVS2,62,55,0.32,46509,AUD
899.3584101,D_X,SI1,63.1,56,0.42,17666,USD
100131.59535,E_C,NA,61.3,55,0.31,39130,JPY
1182.928827,C_C,VS2,63.1,62,NA,46949,AUD
1182.928827,D_R,NA,63,57,NA,27594,AUD
842.122236,D_R,SI1,60.3,63,0.41,32342,EUR
899.3584101,D_R,SI1,63,56,0.41,13947,USD
100271.2489,E_A,VS2,61.3,56,0.36,27963,JPY
100271.2489,E_R,VS1,62.2,57,NA,23961,JPY
100271.2489,E_X,NA,61.6,56,0.36,37823,JPY
843.296744,E_Y,VS1,62.5,57,0.32,32346,EUR
100271.2489,C_A,SI1,63.4,56,0.43,51141,JPY
1184.578658,B_A,VS1,62.2,58,0.35,5680,AUD
1184.578658,C_X,SI1,63.3,54,0.39,46871,AUD
100271.2489,D_P,NA,61.8,56,0.39,29983,JPY
100271.2489,E_A,VS1,61.5,57,0.35,24484,JPY
718,C_X,NA,63.6,58,0.39,25562,GBP
100271.2489,D_P,VVS1,62.5,58,0.39,51290,JPY
100410.90245,D_R,VVS2,59.3,57,0.3,43794,JPY
844.471252,E_A,SI1,62.1,53,NA,14516,EUR
1186.228489,E_T,IF,61.5,56,0.33,37988,AUD
844.471252,C_R,NA,61.6,63,0.3,44666,EUR
1186.228489,C_X,VS2,60.3,61,NA,1694,AUD
1186.228489,A_X,SI2,67.6,57,0.47,34601,AUD
1186.228489,B_Y,SI1,61.5,59,0.41,43545,AUD
100410.90245,D_Y,SI1,62.5,57,0.41,6946,JPY
719,B_Y,SI1,62.7,58,NA,17793,GBP
901.8670807,D_Y,NA,62.7,55,NA,7060,USD
100410.90245,B_Y,NA,59.1,58,0.41,48211,JPY
719,B_Y,SI1,62.5,58,0.41,37372,GBP
901.8670807,B_Y,SI1,61.7,59,0.41,36303,USD
100410.90245,B_Y,NA,61.3,58,0.41,53298,JPY
100410.90245,B_Y,NA,61.3,60,0.41,52403,JPY
1186.228489,D_Y,SI1,62.9,56,0.41,37804,AUD
844.471252,E_Y,SI1,62.6,54,0.41,8695,EUR
1186.228489,B_Y,SI1,60.3,59,0.41,26300,AUD
720,E_Y,VVS1,61.8,56,NA,15397,GBP
720,E_A,VS2,62.5,54,0.31,46449,GBP
100550.556,E_Y,VS1,60.6,57,NA,48010,JPY
720,E_Y,VS2,59.8,57,0.32,41222,GBP
903.121416,E_Y,VS2,60.3,57,0.32,34173,USD
720,B_Y,VS2,59.9,57,NA,52490,GBP
720,B_Y,VS2,62.3,60,0.32,1066,GBP
1187.87832,E_X,NA,61.7,56,0.32,53066,AUD
1187.87832,E_A,SI1,61.8,55,0.32,41011,AUD
720,B_A,NA,60.1,60,NA,51474,GBP
720,D_A,SI1,63.2,56,NA,27136,GBP
903.121416,C_C,SI2,63.7,59,NA,14956,USD
903.121416,E_T,VVS2,63,57,NA,29279,USD
1187.87832,B_T,VVS2,61.9,59,NA,42394,AUD
720,B_T,VVS2,62.1,59,0.32,46680,GBP
845.64576,E_T,NA,62.6,54,0.32,8641,EUR
1187.87832,E_T,VVS2,61.5,56,NA,6174,AUD
100550.556,E_C,NA,60.2,56,0.32,18588,JPY
1187.87832,E_C,VS1,61.1,56,0.32,4303,AUD
1187.87832,E_C,VS1,61.8,55,0.32,26169,AUD
1187.87832,B_C,VS1,60.5,59,0.32,53788,AUD
903.121416,B_C,NA,60.6,60,0.32,45478,USD
720,B_C,NA,61.7,58,NA,8395,GBP
903.121416,B_C,VS1,61.7,61,NA,43402,USD
100550.556,B_C,VS1,61.7,58,NA,5136,JPY
1187.87832,E_C,VS1,61.5,57,0.32,37379,AUD
903.121416,E_C,VS1,61.9,55,NA,40377,USD
1187.87832,E_C,VS1,63,55,NA,38737,AUD
903.121416,E_C,VS1,62.8,55,0.32,37833,USD
903.121416,E_C,VS1,63,57,NA,27902,USD
1187.87832,B_C,VS1,61.3,60,NA,40527,AUD
1187.87832,D_C,VS1,63.1,57,0.32,25048,AUD
903.121416,B_C,VS1,62.4,58,0.32,43339,USD
845.64576,B_C,VS1,62.8,58,0.32,21065,EUR
903.121416,B_C,VS1,62.3,58,0.32,27593,USD
1187.87832,B_Y,VS2,61,59,0.32,8783,AUD
720,B_Y,VS2,60.8,59,0.32,29740,GBP
720,B_Y,VS2,60.2,57,0.32,11253,GBP
845.64576,B_Y,NA,61.1,58,0.32,38709,EUR
100550.556,B_Y,VS2,60.5,58,0.32,29854,JPY
845.64576,E_Y,VS2,61.8,55,0.32,13204,EUR
720,E_Y,VS2,61.8,55,NA,53904,GBP
903.121416,E_Y,NA,61.5,57,0.32,44269,USD
845.64576,B_Y,VS2,61.5,59,0.32,41051,EUR
1187.87832,E_Y,NA,62,57,NA,34247,AUD
903.121416,E_Y,VS2,61.8,57,0.32,27597,USD
845.64576,E_Y,VS2,62.5,56,0.32,43303,EUR
100550.556,E_Y,NA,61.4,57,0.32,14184,JPY
720,E_Y,NA,62,57,0.32,12595,GBP
720,B_Y,VS2,62,59,0.32,13593,GBP
1187.87832,E_Y,VS2,61.7,57,0.32,49686,AUD
845.64576,B_Y,VS2,62.3,58,0.32,18669,EUR
720,D_Y,VS2,63.3,54,0.32,34995,GBP
720,B_Y,VS2,62.1,60,0.32,19171,GBP
720,B_Y,VS2,62,58,0.32,23453,GBP
1187.87832,B_Y,VS2,62.6,59,NA,7611,AUD
720,B_Y,NA,62.6,60,NA,30154,GBP
1187.87832,B_Y,VS2,62.4,59,0.32,41124,AUD
720,B_Y,NA,61.7,60,0.32,45471,GBP
845.64576,B_Y,VS2,62.5,60,0.32,46630,EUR
720,D_Y,NA,63.1,57,0.32,50220,GBP
845.64576,B_Y,VS2,62.8,58,NA,50667,EUR
100550.556,B_A,NA,61.6,56,NA,16584,JPY
903.121416,B_A,SI1,62.3,58,0.32,37902,USD
1187.87832,D_A,SI1,63.4,55,0.32,5591,AUD
845.64576,B_A,NA,62.2,58,0.32,34724,EUR
903.121416,B_A,SI1,62.8,57,0.32,43558,USD
720,D_A,SI1,63.3,56,NA,28082,GBP
1187.87832,D_A,I1,63.1,61,0.5,21461,AUD
1187.87832,C_R,SI1,63.5,55,0.4,34273,AUD
720,C_R,SI1,63.3,57,0.4,32148,GBP
720,C_R,SI1,63.6,57,0.4,2148,GBP
903.121416,D_R,NA,60.5,58,0.4,3427,USD
1189.528151,D_X,VVS2,63,56,0.32,42722,AUD
904.3757513,D_R,VVS1,62.3,54,0.27,6388,USD
846.820268,E_T,NA,62,55,0.38,37647,EUR
904.3757513,E_A,NA,62,55,NA,42829,USD
100690.20955,E_Y,NA,61,55,NA,22298,JPY
904.3757513,E_C,VS1,61.1,55,NA,24015,USD
1189.528151,C_Y,VS1,58.6,60.5,NA,18080,AUD
100690.20955,B_C,SI2,62.4,59,0.39,19354,JPY
722,E_T,NA,61,56,0.33,53354,GBP
722,E_A,VS1,61.6,55,0.31,8185,GBP
847.994776,E_A,VS1,61.2,55,NA,39012,EUR
905.6300866,E_C,SI1,62.4,53,0.41,43479,USD
100829.8631,E_R,NA,61.3,56,0.41,36999,JPY
100829.8631,A_Y,VS2,64.6,55,NA,23444,JPY
722,E_A,NA,63.5,54,NA,23039,GBP
905.6300866,B_Y,VVS2,61.3,59,0.33,46050,USD
722,D_X,SI1,60.6,61,0.42,48926,GBP
905.6300866,D_A,NA,61.5,61,0.42,24895,USD
847.994776,D_A,NA,59.8,61,0.42,11780,EUR
847.994776,C_X,SI1,63.4,56,0.42,11878,EUR
847.994776,C_X,NA,63.4,56,0.42,51201,EUR
722,C_X,SI1,63.6,57,0.42,43351,GBP
722,B_A,NA,62,58,0.42,30700,GBP
905.6300866,B_A,SI1,60,58,NA,50345,USD
847.994776,C_X,SI1,63.1,56,0.42,12038,EUR
1192.827813,E_X,VS1,60.9,57,0.34,28715,AUD
100969.51665,E_Y,NA,62.5,53,0.4,7809,JPY
1192.827813,E_Y,SI1,61,55,0.38,53178,AUD
723,E_A,SI1,60.4,57,0.34,22220,GBP
723,E_A,NA,62.1,57,0.33,43168,GBP
723,E_A,VS2,60.3,57,0.33,21964,GBP
1192.827813,E_A,VS2,62.1,56,NA,31951,AUD
723,E_A,VS2,62.3,56,0.33,27283,GBP
906.8844219,B_A,VS2,60.7,58,0.33,10193,USD
906.8844219,E_A,VS2,62,56,NA,31878,USD
1192.827813,E_A,NA,61.8,55,NA,48009,AUD
906.8844219,B_A,VS2,60.6,60,0.33,16209,USD
100969.51665,B_A,VS2,61,60,0.33,19784,JPY
100969.51665,B_A,VS2,61.1,59,NA,42189,JPY
849.169284,E_A,VS2,61.3,55,NA,33985,EUR
849.169284,B_A,VS2,61,60,NA,6701,EUR
100969.51665,E_A,VS2,60.6,55,0.33,8053,JPY
1192.827813,B_A,VS2,61.5,59,0.33,27299,AUD
723,E_A,VS2,62.6,57,0.33,34131,GBP
906.8844219,E_A,NA,60.5,56,NA,6290,USD
906.8844219,E_A,VS2,61.9,54,0.33,7568,USD
1192.827813,E_A,VS2,60.8,57,0.33,18043,AUD
723,E_A,VS2,61.9,56,0.33,32927,GBP
906.8844219,E_A,VS2,61.1,56,0.33,31651,USD
849.169284,E_A,VS2,61.6,57,0.33,36918,EUR
100969.51665,E_A,NA,62.3,57,NA,25404,JPY
849.169284,C_X,VS2,64.1,56,NA,47026,EUR
906.8844219,E_A,VS2,61.5,57,0.33,46167,USD
100969.51665,E_X,VS1,61.2,56,0.33,13795,JPY
724,E_R,VS2,61.7,55,0.33,22183,GBP
850.343792,C_X,VVS1,60.2,64,NA,47140,EUR
908.1387572,D_X,NA,63.3,57,0.26,9289,USD
1194.477644,B_A,VVS2,61.7,61,0.26,15628,AUD
850.343792,B_A,VVS2,58.9,61,0.26,26420,EUR
908.1387572,B_Y,SI1,62.6,59,0.43,49994,USD
725,D_Y,VVS1,60.7,56,0.3,35916,GBP
101248.82375,D_A,VVS1,62.5,59,NA,9144,JPY
101248.82375,E_C,VS2,61.9,55,NA,8563,JPY
909.3930925,E_Y,VS1,61.5,58,0.36,1262,USD
1196.127475,E_Y,SI1,61.8,55,0.36,39767,AUD
851.5183,C_A,VVS1,60.9,61,0.31,29166,EUR
851.5183,D_X,NA,63.4,59,NA,22839,EUR
851.5183,B_Y,VS1,60.8,61,0.3,22936,EUR
446,C_C,SI1,63.1,57,0.31,16384,GBP
559.4335438,D_C,NA,60.5,60,0.31,53230,USD
62425.13685,E_T,NA,62.3,53.8,NA,34766,JPY
737.474457,E_X,NA,61.8,55,0.26,21584,AUD
62425.13685,D_R,SI2,61.2,60,NA,32558,JPY
737.474457,D_R,NA,61.4,59,0.3,5886,AUD
447,D_R,SI2,62.4,59,NA,47574,GBP
62425.13685,D_Y,SI1,61,57,0.3,1451,JPY
525.005076,D_T,SI1,61.3,61,0.34,37542,EUR
447,D_X,SI2,60,62,0.34,8782,GBP
447,B_X,SI2,60,58,NA,23727,GBP
737.474457,D_P,VS1,61.7,58,0.34,27336,AUD
447,D_X,SI2,63,58,0.34,10940,GBP
525.005076,D_Y,NA,62.6,57,0.3,560,EUR
525.005076,B_R,SI2,60.9,58,NA,35720,EUR
525.005076,C_Y,SI1,63.8,56,0.3,7614,EUR
560.6878791,D_Y,SI1,59.8,57,0.3,27176,USD
560.6878791,E_X,SI2,60.1,56,0.34,4088,USD
525.005076,B_T,SI1,60.2,59,0.34,851,EUR
525.005076,D_Y,SI1,60.1,62,0.3,47735,EUR
525.005076,E_R,SI2,61.1,55,0.3,6018,EUR
62425.13685,D_R,SI2,61,61,0.3,9389,JPY
851.5183,B_Y,NA,62,60,NA,37659,EUR
101248.82375,D_Y,VS1,63.3,56,0.3,22991,JPY
851.5183,D_Y,VS1,63.4,55,0.3,5222,EUR
725,D_Y,VS1,63.5,58,0.3,39595,GBP
851.5183,B_X,NA,60,59,0.34,42885,EUR
725,D_A,SI1,60.4,58,0.41,9117,GBP
101248.82375,D_A,NA,61,61,NA,47669,JPY
852.692808,E_P,VVS2,62.1,55,0.44,29771,EUR
852.692808,E_X,VS2,61.5,55,0.34,599,EUR
910.6474278,E_A,NA,62.1,54.2,NA,8366,USD
101388.4773,E_R,SI1,61.3,56,NA,15964,JPY
1197.777306,E_R,SI1,61.3,57,0.4,5298,AUD
1197.777306,B_T,SI2,59.8,59,0.43,15237,AUD
1197.777306,B_Y,VS1,62.2,59,0.36,22771,AUD
726,E_X,VS2,62,55,0.36,43382,GBP
852.692808,B_C,VVS2,60.6,58,NA,46588,EUR
852.692808,B_Y,VS1,61.7,59,NA,46931,EUR
852.692808,D_Y,VS1,59.7,56,NA,47367,EUR
910.6474278,E_Y,NA,62,56,0.31,28001,USD
852.692808,B_X,VS2,60.5,59,0.36,18056,EUR
726,B_X,VS2,61.4,58,0.36,15770,GBP
101388.4773,E_Y,VS1,61.6,56,0.36,51909,JPY
1199.427137,E_T,VS2,62.5,57,0.4,21455,AUD
1199.427137,E_C,VS1,60.9,56,NA,10875,AUD
727,B_P,VS2,60.5,60,NA,37945,GBP
853.867316,E_X,SI1,62.8,56,NA,47395,EUR
1199.427137,B_X,SI1,59.8,58,NA,45074,AUD
853.867316,B_X,SI1,59.4,62,0.34,14497,EUR
853.867316,B_X,SI1,59.3,60,0.34,51470,EUR
1199.427137,E_X,NA,63,54,0.34,33718,AUD
727,A_Y,I1,65.2,56,0.5,36500,GBP
101528.13085,E_R,VS2,60,56,NA,24344,JPY
1199.427137,B_R,VS2,60.3,58,0.36,53134,AUD
853.867316,E_R,NA,61.1,57,0.33,51637,EUR
728,E_T,VVS2,61.9,56.4,0.4,2433,GBP
728,E_X,VVS2,61.4,57,0.32,18657,GBP
913.1560984,D_R,SI1,63.1,55,NA,33849,USD
913.1560984,D_R,SI1,63.1,55,0.33,37361,USD
1202.726799,D_R,VVS2,59,59,0.3,16908,AUD
1202.726799,E_A,VVS2,61.2,57,0.32,6030,AUD
1202.726799,E_X,VS1,61.1,57,0.31,30355,AUD
729,E_R,SI1,60.6,55,0.39,24077,GBP
914.4104337,E_T,VS1,60.5,57,NA,53599,USD
1202.726799,B_T,VS1,60.9,61,NA,13721,AUD
856.216332,B_T,VS1,60.3,60,NA,36703,EUR
1202.726799,D_T,VS1,63.3,56,NA,1032,AUD
